-368.014,304.214,2666.56,-373.912,389.741,2679.14,-381.894,505.435,2697.01,-359.008,173.154,2654.15,-348.029,12.2138,2656.69,-387.887,601.929,2566.53,-418.112,811.483,2534.6,-464.663,512.803,2585.77,-562.092,501.069,2636.59,-820.152,382.808,2630.86,-885.178,335.633,2493.07,-942.063,306.36,2371.52,-973.344,286.325,2317.87,-299.149,522.185,2583.63,-161.495,505.89,2579.81,86.6006,422.856,2597.32,230.02,443.484,2593.99,397.599,450.644,2603.81,450.358,455.027,2608.77,-442.278,-71.4001,2623.52,-442.558,-508.741,2716.62,-409.176,-888.445,2824.38,-409.176,-888.445,2824.38,-502.786,-991.142,2699.75,-239.175,-67.4826,2607.99,-205.474,-509.377,2689.11,-226.943,-832.395,2930.93,-226.943,-832.395,2930.93,-225.276,-965.263,2841.31
-356.347,307.191,2595.99,-364.999,392.423,2608.98,-376.779,507.709,2627.39,-343.702,176.494,2582.95,-329.757,15.7726,2584.63,-373.648,605.721,2497.94,-363.246,807.668,2427.54,-449.977,514.914,2509.62,-547.037,504.347,2561.39,-797.634,370.893,2563.66,-894.207,338.79,2440.84,-979.333,322.695,2334.26,-1022.64,308.134,2287.67,-285.095,527.468,2521.62,-147.536,511.674,2529.16,97.2287,425.213,2566.14,239.551,452.35,2569.84,405.939,467.134,2587.92,458.135,473.916,2595.47,-419.17,-69.1903,2542.67,-433.505,-505.551,2639.2,-415.029,-884.642,2752.57,-415.029,-884.642,2752.57,-438.741,-993.461,2602.77,-215.6,-61.2142,2544.46,-169.597,-504.291,2611.94,-180.202,-850.146,2820.62,-180.202,-850.146,2820.62,-173.866,-983.172,2731.45
-343.002,307.554,2536.96,-352.531,392.688,2549.97,-365.492,507.841,2568.41,-328.985,177.001,2523.87,-313.283,16.4413,2525.51,-363.95,605.865,2438.94,-367.578,815.631,2396.16,-439.237,514.233,2450.94,-536.861,503.049,2501.51,-781.195,358.863,2490.33,-873.705,334.145,2362.77,-955.828,324.343,2253.11,-997.48,312.312,2204.34,-274.455,528.585,2462.28,-136.702,514.293,2469.26,104.212,417.007,2504.6,247.558,438.396,2504.74,414.751,446.834,2519.08,467.325,451.671,2525.4,-401.932,-69.4964,2483.92,-426.848,-506.382,2575.81,-408.049,-882.334,2699.14,-408.049,-882.334,2699.14,-437.71,-978.398,2541.87,-198.456,-59.3018,2484.88,-163.648,-500.816,2567.59,-180.985,-852.371,2766.05,-180.985,-852.371,2766.05,-163.583,-971.773,2660.56
-340.548,306.451,2528.83,-349.754,391.654,2541.63,-362.266,506.904,2559.78,-326.926,175.822,2516.1,-311.453,15.2452,2518.18,-362.446,604.386,2429.89,-366.203,815.914,2396.91,-437.694,512.927,2443.36,-533.32,502.172,2497.7,-779.079,360.513,2485.5,-873.962,334.696,2359.91,-958.038,323.967,2251.83,-1000.62,311.564,2203.96,-272.743,527.058,2452.25,-134.927,512.571,2457.3,105.652,413.389,2489.51,249.566,430.54,2488.91,416.997,434.123,2502.5,469.718,437.442,2508.56,-400.83,-70.7203,2478.23,-420.02,-506.208,2577.81,-405.109,-884.62,2693.93,-405.109,-884.62,2693.93,-437.177,-978.715,2535.95,-197.346,-60.8527,2476.21,-163.532,-501.938,2561.58,-179.523,-852.914,2761.17,-179.523,-852.914,2761.17,-163.48,-973.269,2656.55
-339.6,305.616,2528.95,-348.816,390.751,2542.19,-361.352,505.902,2560.94,-326.029,175.051,2515.53,-310.791,14.4427,2516.75,-360.134,604.195,2431.67,-365.899,816.152,2401.89,-435.632,512.758,2443.82,-531.151,501.735,2498.3,-777.858,361.8,2485.35,-871.145,334.937,2358.8,-953.754,323.324,2249.68,-995.744,310.574,2201.38,-270.757,526.604,2454.42,-133.015,511.893,2460.72,106.231,410.077,2494.6,250.425,424.647,2495.76,417.719,425.193,2511.35,470.415,427.552,2518.05,-399.888,-71.1467,2475.4,-417.105,-506.294,2576.81,-403.176,-885.221,2691.37,-403.176,-885.221,2691.37,-437.04,-980.436,2534.43,-196.38,-61.5502,2475.42,-162.398,-503.032,2558.65,-179.093,-853.265,2759.48,-179.093,-853.265,2759.48,-162.97,-974.934,2656.41
-341.708,304.4,2531.57,-351.567,389.394,2545.25,-365.002,504.346,2564.58,-327.402,173.987,2517.46,-311.906,13.3992,2517.76,-359.266,603.832,2436.35,-365.613,815.482,2404.57,-434.978,512.166,2444.91,-529.936,502.158,2500.55,-776.091,361.944,2481.54,-866.958,334.182,2353.42,-947.497,321.792,2242.86,-988.557,308.688,2193.86,-270.626,526.179,2461.63,-133.177,511.633,2472.82,104.36,408.675,2514.39,248.344,424.32,2519.81,415.108,426.027,2540.24,467.569,428.74,2548.48,-399.27,-71.9476,2472.4,-414.535,-506.485,2576.7,-402.233,-885.334,2691.7,-402.233,-885.334,2691.7,-437.283,-979.382,2534.32,-195.917,-62.0234,2479.93,-161.037,-504.418,2557.77,-178.592,-854.494,2758.8,-178.592,-854.494,2758.8,-162.398,-977.196,2656.97
-341.032,304.277,2533.3,-350.716,389.342,2546.65,-363.917,504.394,2565.55,-327.004,173.781,2519.67,-311.875,13.1602,2520.59,-357.766,603.4,2436.96,-366.574,815.807,2411.44,-433.7,511.938,2445.74,-528.701,502.256,2501.37,-774.538,362.498,2475.95,-861.671,333.368,2345.57,-938.954,319.802,2232.84,-978.592,306.191,2182.82,-269.341,525.637,2462.66,-131.943,510.818,2474.09,104.615,405.889,2516.32,248.801,419.405,2522.1,415.509,418.732,2543.03,467.979,420.707,2551.42,-399.368,-72.1515,2475.41,-413.388,-506.595,2580.27,-401.31,-885.982,2693.51,-401.31,-885.982,2693.51,-439.323,-978.689,2536.01,-196.004,-62.6638,2483.2,-162.018,-503.888,2567.78,-178.639,-857.69,2762.27,-178.639,-857.69,2762.27,-163.113,-981.683,2661.91
-329.681,307.021,2550.8,-339.297,392.389,2562.11,-352.351,507.876,2578.25,-315.326,176.269,2540.34,-298.68,15.8702,2545.24,-355.21,602.852,2446.55,-367.854,816.594,2446.36,-429.591,511.156,2462.91,-519.336,513.348,2527.36,-761.961,368.454,2499.92,-851.973,321.826,2376.78,-931.876,293.014,2268.84,-972.588,272.661,2222.08,-264.628,526.581,2468.99,-126.546,515.773,2475.73,112.321,414.001,2512.31,255.022,438.388,2505.44,422.422,451.029,2512.38,475.084,457.272,2516.26,-388.043,-71.4523,2508.31,-400.964,-507.456,2606.64,-395.871,-892.168,2700.84,-395.871,-892.168,2700.84,-444.458,-969.991,2538.28,-184.688,-60.2359,2502.97,-160.981,-494.467,2620.73,-173.924,-869.453,2770.72,-173.924,-869.453,2770.72,-161.973,-997.727,2675.37
-329.681,307.021,2550.8,-339.297,392.389,2562.11,-352.351,507.876,2578.25,-315.326,176.269,2540.34,-298.68,15.8702,2545.24,-355.21,602.852,2446.55,-367.854,816.594,2446.36,-429.591,511.156,2462.91,-519.336,513.348,2527.36,-761.961,368.454,2499.92,-851.973,321.826,2376.78,-931.876,293.014,2268.84,-972.588,272.661,2222.08,-264.628,526.581,2468.99,-126.546,515.773,2475.73,112.321,414.001,2512.31,255.022,438.388,2505.44,422.422,451.029,2512.38,475.084,457.272,2516.26,-388.043,-71.4523,2508.31,-400.964,-507.456,2606.64,-395.871,-892.168,2700.84,-395.871,-892.168,2700.84,-444.458,-969.991,2538.28,-184.688,-60.2359,2502.97,-160.981,-494.467,2620.73,-173.924,-869.453,2770.72,-173.924,-869.453,2770.72,-161.973,-997.727,2675.37
-329.681,307.021,2550.8,-339.297,392.389,2562.11,-352.351,507.876,2578.25,-315.326,176.269,2540.34,-298.68,15.8702,2545.24,-355.21,602.852,2446.55,-367.854,816.594,2446.36,-429.591,511.156,2462.91,-519.336,513.348,2527.36,-761.961,368.454,2499.92,-851.973,321.826,2376.78,-931.876,293.014,2268.84,-972.588,272.661,2222.08,-264.628,526.581,2468.99,-126.546,515.773,2475.73,112.321,414.001,2512.31,255.022,438.388,2505.44,422.422,451.029,2512.38,475.084,457.272,2516.26,-388.043,-71.4523,2508.31,-400.964,-507.456,2606.64,-395.871,-892.168,2700.84,-395.871,-892.168,2700.84,-444.458,-969.991,2538.28,-184.688,-60.2359,2502.97,-160.981,-494.467,2620.73,-173.924,-869.453,2770.72,-173.924,-869.453,2770.72,-161.973,-997.727,2675.37
-329.683,306.916,2550.86,-339.302,392.28,2562.2,-352.361,507.761,2578.38,-315.324,176.168,2540.35,-298.675,15.768,2545.2,-355.21,602.781,2446.71,-367.796,816.527,2446.15,-429.59,511.078,2463.03,-519.348,513.402,2527.46,-761.955,368.512,2499.84,-851.967,321.888,2376.7,-931.87,293.079,2268.76,-972.582,272.728,2222,-264.628,526.505,2469.13,-126.508,515.634,2474.92,112.414,413.421,2509.87,255.115,437.501,2501.99,422.586,449.794,2507.73,475.287,455.928,2511.24,-388.032,-71.5442,2508.24,-401.001,-507.546,2606.57,-395.847,-892.217,2700.93,-395.847,-892.217,2700.93,-444.481,-970.033,2538.38,-184.677,-60.3212,2502.92,-160.918,-494.755,2619.92,-173.96,-869.418,2770.7,-173.96,-869.418,2770.7,-161.984,-997.8,2675.5
-328.535,305.27,2554.67,-338.187,390.535,2566.71,-351.288,505.876,2583.82,-314.115,174.618,2543.11,-297.364,14.1945,2546.66,-354.392,601.939,2452.92,-366.274,815.612,2445.98,-428.693,510.064,2468.63,-518.025,506.281,2533.58,-762.603,367.512,2494.35,-850.231,321.777,2369.17,-927.708,293.769,2259.27,-967.583,273.937,2211.57,-263.732,525.54,2474.6,-125.6,513.729,2477.57,111.405,405.531,2507.15,255.219,421.438,2498.76,423.136,424.168,2503.94,476.113,427.29,2507.26,-386.725,-72.8745,2509.14,-400.443,-508.509,2608.98,-396.313,-892.904,2704.51,-396.313,-892.904,2704.51,-444.519,-971.646,2542.28,-183.385,-61.4877,2503.6,-158.905,-499.657,2605.56,-173.49,-868.394,2770.17,-173.49,-868.394,2770.17,-160.682,-998.296,2677.17
-326.053,304.317,2555.72,-335.202,389.536,2568.44,-347.611,504.811,2586.51,-312.297,173.692,2543.09,-296.087,13.1899,2545.34,-352.377,601.733,2456.29,-364.96,815.052,2442.78,-426.767,510.027,2472.55,-514.502,499.776,2538.96,-761.209,365.277,2498.22,-843.32,319.082,2369.52,-915.726,290.677,2256.31,-953.534,270.786,2206.99,-261.677,524.869,2476.07,-123.709,510.966,2476.75,109.993,394.776,2501.97,254.696,398.956,2494.96,422.225,388.095,2501.77,475.247,386.927,2505.6,-386.339,-73.3106,2508.65,-400.263,-508.866,2608.8,-396.823,-893.429,2703.68,-396.823,-893.429,2703.68,-443.936,-971.467,2540.79,-183.068,-62.6208,2500.04,-158.818,-503.036,2591.87,-173.241,-866.858,2767.1,-173.241,-866.858,2767.1,-160.377,-998.593,2676.72
-326.053,304.317,2555.72,-335.202,389.536,2568.44,-347.611,504.811,2586.51,-312.297,173.692,2543.09,-296.087,13.1899,2545.34,-352.377,601.733,2456.29,-364.96,815.052,2442.78,-426.767,510.027,2472.55,-514.502,499.776,2538.96,-761.209,365.277,2498.22,-843.32,319.082,2369.52,-915.726,290.677,2256.31,-953.534,270.786,2206.99,-261.677,524.869,2476.07,-123.709,510.966,2476.75,109.993,394.776,2501.97,254.696,398.956,2494.96,422.225,388.095,2501.77,475.247,386.927,2505.6,-386.339,-73.3106,2508.65,-400.263,-508.866,2608.8,-396.823,-893.429,2703.68,-396.823,-893.429,2703.68,-443.936,-971.467,2540.79,-183.068,-62.6208,2500.04,-158.818,-503.036,2591.87,-173.241,-866.858,2767.1,-173.241,-866.858,2767.1,-160.377,-998.593,2676.72
-326.053,304.317,2555.72,-335.202,389.536,2568.44,-347.611,504.811,2586.51,-312.297,173.692,2543.09,-296.087,13.1899,2545.34,-352.377,601.733,2456.29,-364.96,815.052,2442.78,-426.767,510.027,2472.55,-514.502,499.776,2538.96,-761.209,365.277,2498.22,-843.32,319.082,2369.52,-915.726,290.677,2256.31,-953.534,270.786,2206.99,-261.677,524.869,2476.07,-123.709,510.966,2476.75,109.993,394.776,2501.97,254.696,398.956,2494.96,422.225,388.095,2501.77,475.247,386.927,2505.6,-386.339,-73.3106,2508.65,-400.263,-508.866,2608.8,-396.823,-893.429,2703.68,-396.823,-893.429,2703.68,-443.936,-971.467,2540.79,-183.068,-62.6208,2500.04,-158.818,-503.036,2591.87,-173.241,-866.858,2767.1,-173.241,-866.858,2767.1,-160.377,-998.593,2676.72
-325.289,304.846,2558.21,-334.398,389.994,2571.44,-346.759,505.166,2590.17,-311.664,174.284,2544.82,-295.788,13.7375,2546.13,-350.065,602.99,2460.58,-364.806,815.853,2442.76,-424.788,511.323,2475.48,-512.688,496.789,2540.87,-758.234,363.409,2490.56,-836.954,317.059,2359.81,-906.3,288.518,2244.74,-942.82,268.607,2194.46,-259.711,525.81,2480.72,-121.784,511.627,2482.65,109.151,390.383,2509.51,253.918,392.164,2502.8,421.231,378.565,2510,474.218,376.535,2513.96,-385.844,-72.3281,2507.96,-400.703,-508.168,2606.74,-396.764,-892.468,2702.66,-396.764,-892.468,2702.66,-443.917,-971.527,2540.27,-182.478,-61.9867,2501.41,-158.436,-504.086,2584.82,-173.482,-865.642,2764.62,-173.482,-865.642,2764.62,-160.321,-998.228,2675.54
-299.088,310.78,2558.93,-305.611,395.12,2577.7,-314.426,509.148,2603.94,-289.018,181.048,2537.03,-276.46,20.4642,2527.87,-323.35,614.66,2480.81,-356.914,824.636,2455.72,-398.963,523.573,2494.74,-483.112,506.556,2564.32,-710.414,372.971,2458.96,-798.097,325.756,2334.36,-875.071,296.449,2224.45,-915.068,276.347,2176.97,-233.599,534.848,2490.85,-96.127,518.18,2483.6,135.53,395.475,2489.21,279.983,389.228,2479.21,446.292,365.429,2481.57,499.13,360.049,2484.13,-370.402,-61.5623,2490.17,-390.127,-497.599,2587.21,-388.637,-881.065,2686.48,-388.637,-881.065,2686.48,-434.883,-970.249,2529.16,-167.609,-54.3784,2471.98,-152.056,-490.9,2582.41,-166.367,-861.313,2743.24,-166.367,-861.313,2743.24,-151.25,-987.377,2645.43
-295.268,303.739,2531.24,-301.867,386.922,2554.58,-310.777,499.341,2587,-285.028,175.409,2502.29,-272.123,15.5933,2484.36,-320.915,611.32,2469.82,-356.208,819.389,2433.67,-396.183,519.386,2479.38,-482.834,498.658,2544.76,-710.11,336.408,2493.44,-807.74,311.084,2369.87,-895.587,300.314,2264.84,-938.834,287.305,2217.74,-230.882,531.352,2474.87,-93.4273,515.513,2465.7,132.538,382.536,2462.63,276.388,375.76,2446.29,442.471,350.92,2440.81,495.329,345.15,2440.94,-366.136,-64.5607,2443,-389.06,-498.303,2549.19,-388.514,-876.422,2667.21,-388.514,-876.422,2667.21,-430.677,-960.892,2506.18,-163.507,-55.7952,2423.71,-151.973,-501.491,2488.59,-163.788,-846.808,2698.1,-163.788,-846.808,2698.1,-152.732,-975.704,2603.49
-279.414,304.742,2533.32,-286.507,387.799,2556.97,-296.046,500.048,2589.79,-268.09,176.611,2503.89,-253.009,17.0571,2485.35,-313.619,611.751,2473.23,-312.879,822.844,2437.39,-386.629,518.423,2486.18,-466.549,495.89,2559.1,-724.725,380.422,2534.08,-830.446,330.964,2425.37,-922.423,299.563,2328.32,-969.382,279.175,2287.85,-221.961,533.495,2474.14,-84.7925,520.241,2458.72,137.557,381.886,2445.63,279.785,376.11,2418.36,445.208,352.699,2400.54,497.979,347.422,2396.71,-347.284,-64.875,2448.29,-387.462,-499.089,2547.18,-387.036,-861.968,2705.99,-387.036,-861.968,2705.99,-438.941,-972.545,2564.85,-145.946,-52.3082,2419.79,-144.224,-497.401,2489.62,-161.812,-843.839,2696.86,-161.812,-843.839,2696.86,-148.462,-972.685,2602.48
-275.04,299.499,2538.3,-281.839,382.816,2561.1,-290.982,495.424,2592.79,-264.181,171.037,2510.17,-249.71,11.2457,2493.25,-307.903,606.028,2475.09,-303.867,815.711,2431.93,-381.311,513.127,2488.84,-461.448,491.644,2561.84,-708.371,354.259,2534.12,-820.789,305.069,2432.22,-919.837,274.025,2342.27,-969.051,253.041,2304.91,-216.562,527.417,2476.95,-79.4219,513.46,2461.9,142.116,373.651,2450.61,283.753,347.71,2434.13,445.257,301.618,2429.38,496.95,289.165,2429.63,-344.25,-70.6736,2456.84,-384.995,-504.059,2559.08,-382.993,-863.099,2726.38,-382.993,-863.099,2726.38,-438.004,-985.185,2596.33,-142.813,-59.1999,2428.57,-160.999,-501.215,2513.9,-201.346,-835.372,2737.48,-201.346,-835.372,2737.48,-159.148,-949.971,2633.68
-275.361,309.043,2582.34,-281.141,393.88,2599,-288.882,508.607,2622.36,-265.863,178.763,2563.67,-252.548,18.0652,2558.42,-308.851,610.151,2497.21,-303.04,823.374,2478.56,-382.193,519.009,2520.07,-460.207,503.579,2596.81,-713.037,374.576,2589.8,-803.205,317.718,2471.15,-882.38,279.866,2365.49,-923.322,256.102,2320.58,-217.815,531.331,2502.3,-81.2404,515.422,2484.32,130.353,360.638,2479.55,267.074,314.156,2467.2,420.977,246.774,2469.22,470.566,227.698,2471.32,-348.46,-65.7655,2531.08,-411.222,-500.123,2616.69,-392.169,-871.517,2753.09,-392.169,-871.517,2753.09,-442.484,-993.761,2621.3,-147.91,-57.7134,2496.12,-141.635,-502.638,2566.76,-192.4,-847.098,2771.82,-192.4,-847.098,2771.82,-136.632,-958.183,2670.64
-267.306,298.864,2621.58,-272.397,383.317,2640.28,-279.262,497.501,2666.42,-259.337,168.967,2599.79,-249.114,8.21095,2590.75,-288.558,602.911,2543.24,-306.125,812.328,2502.22,-365.197,512.893,2558.45,-448.534,497.153,2629.31,-681.024,334.706,2616.14,-790.498,267.115,2521.87,-888.154,219.751,2437.69,-935.961,191.281,2403.6,-199.769,521.893,2552.11,-62.6607,503.33,2542.87,148.705,348.221,2547.2,287.796,308.445,2538.42,444.392,247.772,2543.61,494.668,230.771,2546.87,-344.716,-72.5854,2554.6,-413.411,-503.853,2650.64,-396.611,-869.786,2801.35,-396.611,-869.786,2801.35,-441.494,-1002.24,2677.73,-142.134,-68.2142,2533.41,-136.7,-514.852,2592.34,-198.276,-855.676,2800.49,-198.276,-855.676,2800.49,-138.978,-971.433,2706.83
-264.384,299.249,2631.53,-270.576,383.023,2652.79,-278.969,496.259,2682.37,-255.027,170.166,2605.81,-243.879,9.82008,2591.9,-283.177,605.699,2562.46,-301.806,815.011,2521.39,-360.111,515.08,2571.28,-446.438,496.831,2637.82,-659.036,309.069,2625.14,-760.468,253.815,2515.14,-852.591,216.959,2420.17,-896.91,192.071,2379.25,-194.596,524.596,2572.55,-57.1515,506.608,2568.77,155.431,353.342,2577.2,294.975,314.32,2573.96,451.404,253.963,2584.8,501.535,237.006,2589.96,-337.523,-69.9058,2548.9,-407.553,-501.604,2642,-388.361,-867.273,2793.06,-388.361,-867.273,2793.06,-434.05,-998.957,2668.91,-134.22,-64.4512,2536.84,-130.701,-512.739,2581.71,-190.279,-860.178,2779.22,-190.279,-860.178,2779.22,-190.72,-1000.1,2701.06
