-6.184,-691.39,-100.05,-35.074,-468.14,-81.482,-158.84,-422.61,-56.147,-347.15,-206.61,-132.32,-557.48,-133.63,-65.791,112.98,-439.94,-66.264,337.58,-231.45,-75.907,543.11,-106.25,-47.928,-117.26,-5.3795,-32.482,-63.875,476.18,-26.452,-68.697,834.86,168.68,110.58,-7.8167,37.178,81.888,477.88,69.684,7.5159,800.7,208.73,-0.86342,-1.1772,0.46599,-8.8738,-236.69,-17.052,-30.668,-534.05,-114.19,-692.82,-115.98,14.531,648.54,-147.28,-18.135,-183.6,904.55,92,65.019,876.2,115.8
-9.1692,-693.26,-97.476,-34.841,-469.47,-80.538,-158.79,-422.74,-58.976,-346.37,-205.75,-134.97,-564.93,-131.74,-119.17,113.38,-442.33,-65.844,332.83,-228.55,-85.341,558.92,-150.87,-51.582,-118.12,-4.2252,-32.233,-62.395,477.28,-26.692,-72.605,832.31,173.85,110.03,-6.7283,37.169,80.943,478.89,70.463,8.2515,799.77,215.4,-1.4042,-2.0103,0.11123,-8.3849,-237.5,-18.119,-29.679,-535.56,-112.8,-700.07,-111.92,-39.954,668.15,-164.48,-13.294,-171.65,905.5,79.432,65.896,875.7,121.7
-9.1273,-692.65,-93.082,-36.11,-469.05,-75.63,-160.59,-422.64,-56.33,-349.42,-203.12,-119.8,-558.3,-160.06,-28.383,111.89,-441.44,-59.555,340.54,-237.46,-59.847,570.72,-159.88,-56.775,-115.43,-7.6,-31.082,-61.651,473.86,-12.982,-70.242,830.99,182.93,112.11,-7.3589,39.498,83.404,478.13,74.751,7.6336,800.26,215.07,1.2221,-1.2261,1.0158,-5.9938,-236.74,-16.691,-30.925,-535.06,-108.03,-709.51,-144.59,-66.253,678.86,-173.46,-15.398,-161.37,900.74,78.472,70.182,873.28,122.46
-16.593,-692.96,-96.656,-36.185,-468.95,-75.659,-159.33,-419.31,-56.129,-362.11,-208.64,-109.23,-570.63,-180.9,-11.965,111.52,-440.96,-57.572,348.78,-246.82,-57.873,578.1,-172.4,-85.385,-118.62,-7.735,-28.864,-69.522,473.75,-1.5266,-67.595,834.71,187.46,109.77,-6.6513,38.507,70.212,477.55,81.823,3.5188,805.31,212.82,-1.1165,-0.71798,-0.03973,-7.3121,-236.32,-17.004,-33.479,-534.24,-109.87,-688.89,-139.4,-107.88,687.64,-165.6,-124.76,-165.01,894.08,82.111,74.469,874.72,123.57
-12.191,-690.53,-116.25,-28.89,-466.68,-89.994,-151.76,-423.99,-57.138,-375.34,-230.49,-53.183,-590.97,-243.51,30.513,119.79,-440.46,-78.083,360.52,-249.5,-80.508,591.45,-174.86,-89.376,-120.59,-16.463,-23.075,-80.495,466.59,-24.729,-73.443,822.2,174.94,107.61,-7.0323,39.562,83.569,475.27,109.4,14.471,808.86,220.9,-2.9486,0.22193,0.3344,-6.4982,-234.51,-26.671,-29.994,-531.69,-124.87,-683.88,-200.21,-92.829,702.69,-205.44,-107.12,-166.98,899.46,78.089,72.965,877.63,123.18
-13.429,-690.57,-130.17,-29.066,-467.34,-98.318,-150.75,-427.58,-57.682,-387.58,-251.84,-28.03,-606.13,-238.89,47.365,118.45,-433.55,-96.093,364.01,-249.99,-111.24,602.91,-209.8,-100.61,-124.46,-16.899,-18.284,-83.511,465.96,-30.172,-70.731,816.28,177.77,108.46,-5.6732,26.079,92.032,475.24,105.64,18.851,808.91,217.15,-5.5267,-1.4044,-1.0178,-6.5188,-235.5,-33.822,-29.175,-531.81,-134.28,-669.86,-218.83,-96.487,706.58,-251.78,-70.116,-160.25,900.46,82.437,76.43,883.95,123.34
-22.342,-691.55,-130.27,-25.819,-468.28,-96.283,-148.75,-429.61,-58.808,-401.9,-276.93,-38.171,-627.53,-264.31,12.371,121.19,-432.27,-98.142,367.32,-250.08,-119.54,609.45,-252.37,-105.9,-122.42,-17.059,-6.8928,-88.109,466.16,-24.215,-70.694,817.18,182.19,114.07,-3.6693,13.185,94.279,475.15,104.24,20.113,809.11,214.5,-2.6626,-2.1925,0.30875,-1.3124,-235.83,-35.17,-29.606,-531.79,-133.65,-622.83,-182.03,-121.12,708.28,-293.08,-60.659,-158.86,899.13,83.983,78.895,886.02,122.73
-14.824,-690.55,-87.457,-8.8218,-465.08,-87.392,-132,-431.38,-44.767,-386.87,-279.75,-47.857,-613.92,-310.85,-17.702,115.22,-387.1,-127.61,-164.2,-283.23,-199.18,-403.91,-266.99,-231.22,-107.94,-13.976,13.925,-71.493,467.73,-26.995,-55.498,811.56,191.57,128.64,1.0657,-2.7901,105.52,475.15,110.12,28.484,809.08,218.09,10.955,3.1926,-1.5146,16.603,-231.02,-32.099,-24.606,-533.53,-106.81,-550.45,-223.73,-134.44,-517.42,-243.17,-241.89,-140.13,897.18,93.367,90.946,888,130.56
-35.301,-686.33,-104.83,-28.795,-460.67,-96.611,-149.86,-426.08,-51.216,-425.46,-316.87,-9.5004,-640.9,-375.75,52.453,78.671,-496.3,-3.6038,267.26,-331.65,-144.95,68.823,-342.54,-46.249,-136.36,-10.405,-7.4569,-96.05,472.43,-18.808,-105.23,815.1,203.78,101.08,0.57308,5.8229,49.07,474.09,111.2,-25.097,810.54,213.19,-16.33,5.8673,-3.2197,-9.5779,-228.54,-32.437,-44.461,-531.41,-111.73,-615.97,-317.87,-96.562,-45.709,-343.75,-30.06,-166.13,897.71,88.611,54.991,877.04,127.55
-27.35,-686.78,-139.43,-36.904,-463.76,-103.32,-151.93,-432.84,-41.783,-430.26,-346.76,15.624,-645.75,-424.27,50.238,103.89,-430.87,-92.615,383.83,-302.59,-142.72,246.38,-385.39,38.955,-144.74,-14.187,-20.322,-96.575,467.73,-0.89473,-109.14,812.95,215.51,81.234,-15.412,40.117,43.424,464.42,116.58,-25.578,800.78,223.51,-25.605,0.079208,-4.3529,-18.269,-235.04,-27.194,-38.257,-536.27,-115.32,-641.73,-384,-101.76,132.82,-378.36,27.889,-150.79,894.05,89.33,49.039,869.64,137.47
-23.175,-683.28,-131.5,-40.736,-458.72,-116.83,-164.32,-430.03,-73.292,-446.03,-334.81,-70.347,-656.5,-430,-59.02,106,-424.79,-118.3,403.12,-346.37,-125.15,263.77,-400.34,68.295,-141.6,-13.321,-8.2262,-96.882,469.01,9.2391,-103.33,820.16,214.76,92.055,-7.8828,23.528,67.805,473.16,98.445,-14.304,800.64,222.07,-21.374,0.60443,-6.5434,-15.812,-234.5,-29.436,-34.116,-531.07,-129.82,-647.05,-419.44,-218.82,149.06,-398.83,48.314,-168.69,896.27,95.865,43.457,873.85,128.3
-4.4729,-676.01,-169.54,-10.417,-461.44,-100.17,-133.18,-425.12,-60.271,-415.46,-344.21,-13.747,-574,-509.85,21.258,132.88,-416.77,-118.99,413.29,-370.47,-1.945,617.88,-447.2,100.36,-123.57,-12.756,-6.3088,-60.239,467.9,-20.048,-87.855,809.09,201.57,112.49,-10.902,14.731,86.109,463.13,125.75,25.359,805.01,214.08,-3.372,2.8095,-1.4184,-0.90208,-232.37,-24.115,-12.42,-529.72,-126.68,-666.74,-443.87,-86.305,656.75,-522.09,179.62,-135.81,891.95,80.081,74.962,886.82,121.62
-3.6288,-685.07,-142.12,-16.391,-463.44,-107.11,-130.75,-429.26,-46.053,-406.89,-367.17,46.701,-563.92,-519.28,121.55,129.49,-424.12,-109.67,416.8,-368.19,-18.505,593.38,-430.64,135.14,-120.74,-13.753,3.4207,-77.093,466.83,-44.056,-75.664,808.66,178.4,115.42,-1.8393,19.827,80.894,474.31,117.41,6.0011,806.63,232.11,-0.15839,-2.817,-0.97635,6.7561,-237.94,-23.56,-11.172,-533.62,-128.39,-616.62,-556.09,-23.525,645.53,-506.08,207.58,-148.79,897.42,75.803,74.096,879.73,144.74
-9.1329,-688.29,-137.77,-3.7054,-466.67,-95.832,-124.99,-439.85,-44.272,-392.52,-369.55,65.156,-556.11,-522.08,121.91,141.69,-427.36,-110.99,433.79,-376.14,-31.045,622.77,-463.91,93.492,-121.47,-13.713,-3.5542,-89.927,469.4,1.8173,-69.671,828.76,191.14,114.8,-0.84065,16.657,89.994,481.04,84.756,13.697,809.58,209.99,-1.0374,-0.91468,-3.0541,5.38,-236.1,-24.955,-15.319,-532.25,-127.14,-532.17,-528.01,-33.896,645.33,-524.53,190.34,-153.49,893.44,79.131,73.18,882.67,115.21
-12.332,-687.47,-143.8,-9.2832,-464.91,-105.74,-133.06,-438.86,-60.833,-418.98,-408.06,9.81,-577.36,-567.09,-46.575,136.25,-423.75,-105.19,425.67,-360.67,-26.204,641.72,-443.55,48.005,-120.87,-10.327,-19.903,-87.567,472.26,10.962,-83.658,832.23,202.09,111.3,-3.9976,31.079,74.228,478.23,91.307,0.06499,811.27,203.81,-1.5271,-0.92335,-2.0183,-1.0379,-235.59,-29.617,-18.525,-529.78,-139.98,-455.59,-628.57,22.704,627.41,-547.63,99.08,-151.5,898.52,78.744,74.427,884.35,121.24
-8.2761,-688.51,-117.86,-15.76,-463.56,-104.6,-138.32,-438.52,-56.369,-430.25,-416.2,-2.2921,-558.11,-573.06,-117.53,129.54,-422.2,-108.03,422.83,-352.45,-53.594,600.03,-481.84,46.374,-119.19,-11.302,-15.14,-80.088,470.99,13.714,-85.292,830.28,206.06,114.02,-4.5096,29.333,71.558,476.43,97.433,-6.3752,812.32,198.36,0.5244,0.23584,-0.88492,-3.8035,-234.31,-29.082,-20.08,-529.72,-136.56,-498.38,-682.66,-18.997,638.01,-553.62,129.44,-149.88,897.99,81.432,72.819,884.13,118.79
-1.025,-681.67,-112.85,-18.463,-456.42,-113.99,-136.22,-439.91,-51.339,-429.04,-421.49,-6.7626,-549.47,-556.91,-152.03,114.38,-434.55,-44.972,409.36,-356.13,-50.783,573.19,-511.68,38.527,-119.08,-13.458,-19.421,-71.414,467.21,22.035,-73.416,816.88,232.88,108.64,-13.036,45.641,72.188,467.61,120.01,-5.7442,806.21,210.83,-0.32488,-1.9912,1.4929,-6.3954,-237.74,-11.176,-11.808,-527.2,-100.04,-522.76,-668.17,-41.287,563.87,-625.22,66.854,-149.39,893.05,121.68,80.599,889.75,157.94
-6.9693,-682.95,-89.631,-21.78,-457.6,-95.169,-143.71,-436.62,-43.33,-429.1,-399.32,32.128,-484.39,-582.59,-96.465,115.18,-438.36,-33.031,415.52,-381.21,-55.573,492.23,-565.53,83.251,-112.7,-5.0998,-41.186,-69.212,473.95,18.485,-69.918,820.25,233.96,105.28,-11.795,53.619,78.725,469.28,128.63,1.665,807.22,223.37,0.28754,2.524,2.0463,-7.3637,-233.51,-6.556,-7.7724,-529.11,-85.251,-490.55,-734.12,-136.96,574.32,-639.91,63.88,-149.13,894.35,122.53,85.13,892.2,162.85
-19.502,-686.97,-112.24,-18.504,-466.3,-65.908,-146.38,-440.15,-39.381,-426.24,-419.9,58.751,-493.32,-595.98,-76.264,128.54,-445.76,-40.062,418.4,-348.91,-35.715,470.48,-576.64,1.7458,-115.67,-7.151,-35.097,-65.347,472.84,9.5301,-69.496,816.9,227.97,105.42,-13.285,48.286,64.762,464.55,136.94,4.3948,808.23,221.71,-0.417,3.5642,0.35771,-12.096,-232.2,-10.841,-15.067,-531.92,-98.49,-467.2,-743.06,-127.73,541.69,-668.82,21.873,-139.82,887.47,108.78,92.009,880.61,150.92
-12.868,-693.98,-115.21,-11.728,-472.93,-69.563,-140.29,-443.44,-42.629,-430.78,-420.13,10.194,-423.84,-543.58,-192.66,135.98,-442.29,-55.791,424.39,-348.22,-9.9695,473.36,-585.07,-22.77,-116.65,-7.7686,-31.401,-65.379,473.43,-52.731,-79.737,803.58,188.16,108.12,-15.651,43.8,68.241,461.19,137.29,-10.687,798.15,234.33,0.31326,-2.9276,-0.57828,-10.832,-238.86,-8.6291,-9.2693,-537.91,-103.79,-472.46,-682.88,-141.67,481.23,-698.95,-46.996,-157.95,885.38,82.056,50.02,878.57,148.32
-14.847,-693.41,-115.92,-13.507,-470.93,-77.36,-139.53,-430.53,-54.093,-431.35,-406.92,-6.7896,-413.71,-568.52,-171.46,134.42,-439.46,-78.004,428.87,-367.35,-31.425,421.8,-585.37,71.906,-121.71,-10.294,-29.164,-95.477,473.28,-31.289,-92.935,813.54,191.78,104.36,-13.366,41.32,45.47,466.04,106.96,-8.9628,800.08,227.62,-3.7669,-1.9933,-2.9496,-10.259,-237.99,-12.796,-9.3932,-535.74,-111.55,-422.26,-705.31,-249.52,454.77,-656.75,158.73,-169.82,886.29,77.429,48.854,875.48,134.39
-19.037,-696.65,-94.554,-26.914,-473.78,-58.544,-159.23,-454.3,-45.598,-453.06,-412.01,-36.792,-385.24,-575.94,-185.65,117.63,-446.86,-21.248,413.11,-393.84,41.952,413.33,-636.62,52.669,-111.45,-10.142,-44.871,-78.03,468.58,24.43,-83.118,807.44,251.29,107.82,-19.359,45.274,54.61,455.5,142.35,-23.363,787.6,254.93,1.4215,-3.2477,-1.7765,-8.6745,-239.3,-4.0207,-13.21,-537.03,-94.277,-437.29,-671.62,-300.86,411.37,-743.15,8.676,-147.64,872.94,125.13,64.233,858.71,188.5
-15.79,-695.57,-87.11,-16.639,-473.53,-45.033,-148.77,-451.02,-44.134,-440.94,-426.69,-85.725,-370.76,-586.2,-239.14,130.3,-440.13,-31.602,435.2,-400.09,-23.316,411.03,-625.62,-119.05,-112.54,-9.3615,-38.148,-60.403,470.36,-76.605,-75.712,778.81,192.95,110.4,-13.156,42.923,69.83,464.31,132.24,-24.084,786.56,262.29,2.073,0.43569,-0.61622,-9.5766,-235.49,-7.3183,-5.8502,-530.38,-91.887,-402.35,-685.87,-358.24,363.91,-732.22,-121.47,-168.67,879.2,122.09,42.108,870.08,183.28
-27.113,-695.98,-97.374,-14.894,-475.81,-48.589,-145.68,-448.66,-33.673,-440.36,-446.6,-62.946,-323.09,-585.08,-206.91,130.88,-435.27,-47.279,435.07,-403.11,-72.882,371.04,-619.01,-164.3,-113.24,-11.435,-43.951,-64.975,470.32,-59.612,-90.974,783.41,199.79,108.23,-12.526,43.32,67.826,465.39,131.01,-27.215,789.96,252.82,-0.66417,-2.0198,0.40303,-16.382,-237.72,-6.6154,-8.3588,-532.96,-94.324,-373.69,-673.58,-90.393,357.96,-726.76,-207.51,-173.95,879.18,110.56,31.16,877.69,172.24
-29.94,-693.58,-99.363,-6.8355,-475.3,-45.314,-131.22,-451.43,-0.47817,-426.68,-422.35,-18.336,-337.88,-596.23,-142.76,139.17,-436.18,-53.934,444.51,-404.95,-62.51,347.66,-620.2,-117.24,-113.64,-8.5744,-40.905,-64.841,472.3,-78.848,-95.47,782.12,185.25,109.95,-7.4449,41.556,70.955,471.76,123.38,-30.255,785.64,266.29,0.38638,-2.0768,-0.62783,-12.951,-237.97,-0.067824,-6.1977,-530.35,-94.578,-363.34,-730.07,-208.49,352.54,-736.76,-119.74,-184.73,881.76,106.77,30.967,880.97,197.07
-31.166,-693.02,-91.103,-1.8198,-473.76,-45.625,-127.3,-461.21,0.30377,-421.22,-419.73,-6.2383,-343.83,-603,-124.37,144.26,-436.5,-59.894,444,-451.59,-124.52,302.29,-642.93,-80.791,-115.7,-6.6409,-36.12,-68.475,473.64,-81.754,-108.74,792.64,168.13,109.61,-5.6979,41.319,73.302,473.77,122.51,-37.734,785.69,262.3,-0.55895,-0.20564,0.80655,-8.5044,-236.35,-1.3497,-7.6996,-530.21,-92.556,-305.37,-737.5,-197.55,265.06,-729.8,-148.23,-196.8,890.68,85.923,21.107,879.59,188.12
-28.557,-695.39,-88.306,1.3113,-475.1,-48.663,-127.64,-466.93,-12.56,-405.69,-387.24,-78.899,-318.85,-594.35,-131.41,147.77,-438.28,-60.145,442.65,-491.6,-126.99,271.68,-646.07,-54.721,-117.24,-11.746,-33.761,-80.459,469.63,-76.383,-106.76,794.06,168.26,108.8,-8.4522,40.761,75.13,470.83,123.75,-30.743,789.27,251.82,-1.5487,-1.8306,0.76473,-8.032,-238.03,-2.2848,-7.3972,-530.97,-95.747,-296.06,-712.56,-234.27,221,-743.29,-93.041,-192.63,889.38,80.249,29.681,880.87,175.96
-28.006,-696.01,-92.119,4.6376,-475.85,-53.422,-123.6,-470.16,-14.33,-403.22,-400.46,-86.004,-310.99,-613.61,-96.451,151.51,-439.29,-58.663,450.82,-503.22,-79.446,264.99,-646.5,-16.509,-119.19,-17.877,-29.814,-99.776,466.19,-42.601,-101.44,807.45,180.31,110.06,-10.363,31.304,79.608,469.61,110.83,-23.745,792.83,227.69,-2.5063,-2.9516,-0.80891,-5.0638,-239.2,-5.0252,7.952,-530.12,-102.94,-308.34,-703.09,-226.87,228.63,-736.25,-81.436,-185.3,887.44,76.596,32.776,880.6,143.2
-24.104,-694.93,-81.287,4.9154,-473.19,-50.761,-116.23,-454.05,3.303,-408.93,-416.88,27.839,-306.11,-591.53,-86.52,153.92,-445.9,-50.815,459.84,-463.85,-59.723,290.62,-631.52,-15.282,-118.33,-18.57,-24.731,-108.78,464.36,-65.112,-79.34,796.61,170.15,113.93,-7.0085,22.22,35.742,466.39,112.08,-14.806,806.43,213.17,-1.0871,-0.67502,-0.75476,4.2398,-236.91,-0.012941,14.042,-529.41,-97.617,-327.87,-711.5,-187.76,268.9,-745.26,-17.927,-164.45,882.11,72.433,58.872,878.55,127.91
-24.883,-693.35,-104.01,13.582,-475.2,-58.033,-109.76,-453.23,-10.498,-401.54,-401.13,0.23547,-314.31,-594.11,-90.484,162.03,-446.01,-64.265,463.16,-413.65,-111.75,339.56,-623.19,-129.43,-120.22,-22.061,-15.962,-125.69,460.12,-65.544,-90.435,792.98,167.71,115.31,-9.8079,7.2472,30.519,461.14,100.78,-26.174,806.04,180.91,-1.4717,-3.4233,-1.7724,5.331,-239.6,-4.836,16.649,-532.36,-104.73,-310.22,-740.8,-149.32,297.24,-729.28,-122.68,-162.23,871.84,53.301,57.05,873.17,102.01
-28.278,-695.01,-108.01,10.264,-476.25,-67.36,-114.26,-448.92,-25.267,-401.1,-386.12,17.524,-343.8,-596.34,-59.62,157.14,-440.43,-70.697,461.22,-432.58,-108.97,339.61,-641.88,-78.691,-123.44,-20.598,-12.284,-150.74,461.33,-57.984,-92.452,809.8,145.12,113.39,-7.8269,6.3766,27.512,468.01,62.764,-33.118,810.8,154.71,-3.7767,-4.5585,-1.7825,2.6979,-240.36,-15.512,9.5377,-534.27,-112.87,-324.4,-746.65,-104.07,286.53,-744.42,-94.835,-161.51,873.58,20.214,49.48,872.67,69.301
-28.035,-694.88,-109.88,6.6576,-477.67,-59.069,-116.84,-451.19,-12.868,-408.76,-454.63,36.078,-349.93,-576.19,-150.27,153.43,-440.96,-63.95,457.72,-451.63,-99.145,361.75,-665.25,-33.44,-124.47,-25.873,-5.7555,-181.35,455.38,4.0316,-100.8,816.21,170.89,111.93,-6.6972,9.7734,30.29,467.47,89.451,-30.226,809.5,182.67,-5.3019,-4.8637,0.26,4.2174,-240.66,-11.571,-3.7768,-536.74,-101.78,-378.88,-698.64,-55.906,339.42,-749.91,-108.82,-178.88,869.44,50.304,48.142,873.08,95.354
-17.887,-695.6,-85.475,5.9498,-475.12,-44.568,-119.78,-447.42,-7.0473,-415.4,-461.42,5.9741,-394.57,-580.32,-193.57,153.59,-442.76,-54.673,458.66,-455.19,-27.191,382.31,-685.2,-32.039,-120.51,-22.337,-13.236,-195.7,454.67,31.884,-155.72,810.01,228.17,114.66,-0.28633,15.716,37.778,475.06,92.288,-12.424,815.82,195.58,-1.9789,-1.0844,-0.12789,11.108,-236.97,-4.806,-0.86578,-531.65,-91.831,-417.48,-693.92,-84.794,348.03,-762.62,-112.23,-211.34,876.54,99.48,51.682,877.21,96.703
-17.036,-696.4,-80.034,21.105,-476.48,-45.162,-108.64,-467.98,-11.376,-401.11,-429.4,14.651,-397.86,-618.89,-113,167.86,-440.18,-50.909,464.11,-458.79,27.821,400.06,-685.92,84.259,-118.52,-32.691,-16.279,-227.97,438.55,12.243,-216.89,799.34,203.9,113.61,-3.822,23.018,40.257,470.22,112.52,-10.096,812.24,208.56,-1.7155,-4.419,0.37105,14.738,-240.08,5.0552,18.239,-535.35,-89.262,-469.26,-651.5,-241.35,438.63,-778.57,25.087,-298.55,854.02,83.79,39.607,877.79,104.77
-15.474,-696.81,-81.337,13.685,-474.9,-51.916,-108.91,-460.68,0.4649,-396.71,-430.41,68.219,-440.31,-626.98,-45.089,160.88,-440.41,-60.276,466.29,-433.12,-43.353,453.54,-657.19,38.816,-118.13,-48.287,-4.168,-235.95,420.3,33.529,-241.07,774.39,236.06,109.67,-7.7604,27.591,50.805,470.07,104.28,17.634,808.02,221.03,-4.8085,-4.8619,1.0365,16.606,-240.15,5.5376,11.008,-534.82,-94.777,-461.93,-695.12,-185.25,420.32,-764.96,18.817,-332.19,836.95,126.79,53.294,877.9,113.65
-18.792,-693.88,-79.558,10.437,-472.03,-48.219,-110.96,-441.92,1.0306,-400.7,-438.88,64.335,-452.01,-614.14,-78.758,157.82,-438.49,-56.772,462.57,-467.68,-42.659,409.96,-687.03,-129.25,-115.08,-46.985,12.903,-265.63,413.74,6.6127,-311.64,770.55,202.78,112.83,-4.3965,8.6609,52.404,474.23,79.158,26.564,806.85,214.33,-3.9672,-0.63232,0.40863,18.282,-235.85,2.0908,4.1682,-529.28,-94.175,-471.84,-712.41,-200.24,426.07,-794.55,-84.653,-398.14,826.03,86.145,74.344,881.07,114.29
-26.407,-685.21,-118.6,21.203,-472.07,-59.784,-99.471,-451.33,-4.9195,-389.64,-437.99,55.012,-469.95,-611.25,-75.873,166.57,-430.2,-61.699,453.43,-496.74,27.984,362.55,-712.6,87.335,-114,-51.554,19.172,-301.41,394.45,-9.019,-365.11,741,194.7,112.78,-3.4151,4.4031,51.002,474.37,80.102,22.336,805.85,216.34,-4.5573,-2.9361,-0.66259,31.301,-236.64,-5.7703,8.3689,-525.61,-109.26,-495.81,-733.16,-176.72,417.8,-807.38,51.525,-433.14,829.37,86.179,67.229,881.79,116.26
