# <REAL WORLD METERS (x, y ,z)>: SpineBase, SpineMid, Neck, Head, ShoulderLeft, ElbowLeft, WristLeft, HandLeft, ShoulderRight, ElbowRight, Unknown, HandRight, HipLeft, KneeLeft, AnkleLeft, FootLeft, HipRight, KneeRight, AnkleRight, FootRight, SpineShoulder, HandTipLeft, ThumbLeft, HandTipRight, ThumbRight
0.468373, -0.0800542, 4.10177, 0.44776, -0.383247, 4.08037, 0.426485, -0.680405, 4.04598, 0.371478, -0.804415, 4.04668, 0.587302, -0.581869, 4.05943, 0.702417, -0.334369, 4.06079, 0.755772, -0.142239, 3.97792, 0.770941, -0.0742584, 3.95058, 0.263221, -0.582521, 4.03324, 0.181962, -0.46981, 3.85479, 0.213442, -0.385923, 3.65195, 0.257491, -0.379977, 3.51528, 0.535708, -0.0824626, 4.0659, 0.546602, 0.321687, 4.0987, 0.524391, 0.660305, 4.18488, 0.504214, 0.747715, 4.11919, 0.392925, -0.0761351, 4.06474, 0.385891, 0.314247, 4.00022, 0.385274, 0.64836, 4.21525, 0.399978, 0.739581, 4.16694, 0.431984, -0.606998, 4.05694, 0.77981, -0.0231555, 3.9225, 0.793106, -0.0704937, 3.92086, 0.260431, -0.354732, 3.47934, 0.279463, -0.396879, 3.50182
0.482473, -0.0790281, 4.07972, 0.452449, -0.381766, 4.06373, 0.424508, -0.678554, 4.03325, 0.374922, -0.802367, 4.02255, 0.589611, -0.594808, 4.03047, 0.71142, -0.344363, 4.02109, 0.770535, -0.155585, 3.93929, 0.778161, -0.0866397, 3.90173, 0.278254, -0.582422, 3.99988, 0.179315, -0.472809, 3.83158, 0.212807, -0.398828, 3.61133, 0.26921, -0.392448, 3.47768, 0.550516, -0.0835623, 4.04107, 0.551807, 0.321936, 4.09064, 0.518049, 0.663919, 4.17088, 0.500788, 0.754313, 4.11518, 0.405856, -0.0732851, 4.04559, 0.4094, 0.31115, 3.96667, 0.408988, 0.661374, 4.12879, 0.449512, 0.743103, 4.07822, 0.431512, -0.60525, 4.04342, 0.77006, -0.0270163, 3.86291, 0.796579, -0.0966998, 3.87, 0.284201, -0.368392, 3.44625, 0.304394, -0.408641, 3.48975
0.487677, -0.0781766, 4.05537, 0.459758, -0.382233, 4.03647, 0.431168, -0.680213, 4.00704, 0.376789, -0.802215, 3.99839, 0.597726, -0.589947, 3.99931, 0.717013, -0.350193, 3.99283, 0.772476, -0.163805, 3.90685, 0.785436, -0.0922515, 3.85318, 0.276924, -0.581181, 3.9871, 0.199024, -0.481651, 3.80327, 0.233608, -0.390534, 3.52931, 0.273016, -0.393594, 3.44685, 0.554585, -0.0820655, 4.0165, 0.56396, 0.328103, 4.06738, 0.524475, 0.65547, 4.117, 0.495436, 0.742158, 4.05551, 0.412014, -0.0729453, 4.0216, 0.422074, 0.320785, 3.93889, 0.444035, 0.685139, 4.03498, 0.458554, 0.773283, 3.97491, 0.438528, -0.606629, 4.01652, 0.784511, -0.0381164, 3.81611, 0.811725, -0.0680034, 3.81675, 0.281984, -0.374853, 3.41015, 0.312486, -0.407105, 3.45667
0.49676, -0.0718831, 4.02819, 0.468661, -0.373963, 4.00913, 0.439951, -0.669527, 3.97732, 0.390864, -0.788437, 3.96663, 0.606317, -0.583064, 3.97558, 0.727497, -0.351634, 3.96242, 0.77583, -0.168768, 3.86825, 0.790766, -0.0985155, 3.80495, 0.2946, -0.579223, 3.94889, 0.205582, -0.477622, 3.77414, 0.239726, -0.38841, 3.51111, 0.273849, -0.382196, 3.41345, 0.565696, -0.076106, 3.99264, 0.577026, 0.299135, 4.03721, 0.5624, 0.598104, 4.11705, 0.506791, 0.662503, 3.97946, 0.418715, -0.0662952, 3.99053, 0.436459, 0.322031, 3.87524, 0.464812, 0.688227, 3.94314, 0.454976, 0.762173, 3.85027, 0.447311, -0.596584, 3.98763, 0.790924, -0.0448155, 3.7679, 0.816275, -0.0890857, 3.77225, 0.273387, -0.364176, 3.38514, 0.309635, -0.399264, 3.4216
0.497441, -0.0659553, 4.0029, 0.472532, -0.369618, 3.98112, 0.446891, -0.667215, 3.94722, 0.391308, -0.786673, 3.94681, 0.608438, -0.579897, 3.93621, 0.733512, -0.348221, 3.93164, 0.781605, -0.169239, 3.83168, 0.79447, -0.101518, 3.77069, 0.296861, -0.573159, 3.93519, 0.214178, -0.473424, 3.75729, 0.239269, -0.377725, 3.48728, 0.26581, -0.362284, 3.39428, 0.566893, -0.0689753, 3.96619, 0.536344, 0.334319, 3.99429, 0.579096, 0.609531, 4.07875, 0.539527, 0.665226, 3.92984, 0.41893, -0.0617253, 3.96706, 0.442531, 0.327764, 3.86905, 0.479441, 0.688366, 3.85327, 0.49051, 0.765535, 3.76759, 0.453501, -0.593708, 3.95796, 0.798648, -0.0460787, 3.7256, 0.818013, -0.0888124, 3.73622, 0.27034, -0.34559, 3.36129, 0.299688, -0.373762, 3.3932
0.501945, -0.0567009, 3.97516, 0.478273, -0.361887, 3.95394, 0.453545, -0.660855, 3.92063, 0.393335, -0.779823, 3.9143, 0.616767, -0.56503, 3.91121, 0.740776, -0.345739, 3.9, 0.782134, -0.157213, 3.7849, 0.795334, -0.0928769, 3.72491, 0.296968, -0.566097, 3.90759, 0.223246, -0.453149, 3.71612, 0.236351, -0.372744, 3.47218, 0.25766, -0.332083, 3.37578, 0.570246, -0.0586176, 3.93729, 0.535792, 0.342987, 3.97944, 0.577996, 0.614791, 4.06271, 0.54957, 0.659935, 3.906, 0.42443, -0.0536519, 3.94013, 0.462201, 0.325804, 3.84463, 0.514018, 0.686015, 3.78097, 0.5124, 0.737213, 3.645, 0.45995, -0.587021, 3.93124, 0.798256, -0.0474649, 3.69133, 0.816931, -0.106074, 3.706, 0.263728, -0.310263, 3.34798, 0.280538, -0.349722, 3.34625
0.503823, -0.0489805, 3.95333, 0.481651, -0.352367, 3.92488, 0.458642, -0.64938, 3.88333, 0.396444, -0.769948, 3.89334, 0.61718, -0.564823, 3.87533, 0.74937, -0.331767, 3.87183, 0.783623, -0.154187, 3.76465, 0.795524, -0.0889482, 3.69458, 0.305939, -0.543594, 3.87496, 0.229181, -0.431214, 3.70341, 0.232164, -0.35537, 3.47369, 0.248432, -0.296447, 3.38044, 0.572231, -0.0497271, 3.91097, 0.558641, 0.347797, 3.94494, 0.600313, 0.616826, 4.02724, 0.567419, 0.66344, 3.87222, 0.426114, -0.0472416, 3.92254, 0.472712, 0.315362, 3.8104, 0.534283, 0.681654, 3.73406, 0.531326, 0.733555, 3.59862, 0.464603, -0.576045, 3.89608, 0.79496, -0.0365368, 3.65971, 0.816094, -0.0682732, 3.64443, 0.267883, -0.280319, 3.32982, 0.27313, -0.311797, 3.35833
0.514067, -0.0361539, 3.91008, 0.488869, -0.341785, 3.89071, 0.462938, -0.641177, 3.85864, 0.401738, -0.757788, 3.85766, 0.630314, -0.554266, 3.84595, 0.757627, -0.319472, 3.83716, 0.78452, -0.140166, 3.72993, 0.797282, -0.0760909, 3.66165, 0.304699, -0.530984, 3.859, 0.25325, -0.394846, 3.66167, 0.244062, -0.287477, 3.44909, 0.248612, -0.253729, 3.36769, 0.581343, -0.0340506, 3.86719, 0.560718, 0.365346, 3.90857, 0.602112, 0.632738, 3.9903, 0.579149, 0.680884, 3.83415, 0.437147, -0.0375496, 3.88033, 0.463816, 0.286547, 3.76987, 0.547996, 0.66477, 3.72681, 0.540304, 0.716118, 3.59094, 0.469603, -0.567244, 3.86904, 0.795415, -0.0277182, 3.63229, 0.816946, -0.0805285, 3.64181, 0.254914, -0.224685, 3.32182, 0.289195, -0.258871, 3.366
0.522819, -0.0344194, 3.8773, 0.494656, -0.338755, 3.86324, 0.465887, -0.637145, 3.83666, 0.403591, -0.756537, 3.83508, 0.636051, -0.549069, 3.81669, 0.762277, -0.315105, 3.81741, 0.785307, -0.133011, 3.71367, 0.794028, -0.0684144, 3.65019, 0.302574, -0.523448, 3.84117, 0.258007, -0.375343, 3.65017, 0.248633, -0.249377, 3.44863, 0.24607, -0.210115, 3.37683, 0.59124, -0.0343836, 3.82933, 0.574595, 0.35901, 3.88505, 0.615709, 0.625029, 3.9663, 0.598525, 0.676977, 3.81097, 0.444713, -0.0340716, 3.85192, 0.463154, 0.282703, 3.74487, 0.550581, 0.659203, 3.72214, 0.539149, 0.710355, 3.58611, 0.473255, -0.563422, 3.84563, 0.783301, -0.00163097, 3.59712, 0.817844, -0.0408963, 3.60475, 0.256308, -0.165956, 3.30797, 0.276035, -0.219786, 3.36067
0.524834, -0.0270933, 3.83444, 0.497528, -0.333718, 3.82381, 0.469052, -0.633866, 3.80111, 0.409704, -0.749568, 3.80458, 0.635348, -0.535975, 3.77354, 0.767205, -0.309792, 3.79016, 0.787761, -0.123171, 3.69543, 0.79731, -0.0507384, 3.63184, 0.306922, -0.511261, 3.81758, 0.255185, -0.364489, 3.65149, 0.234793, -0.226338, 3.45041, 0.248831, -0.16726, 3.38816, 0.593069, -0.0334675, 3.78716, 0.52615, 0.325382, 3.74635, 0.567144, 0.590179, 3.82709, 0.575277, 0.689292, 3.70945, 0.446659, -0.0198968, 3.80845, 0.466687, 0.290483, 3.72124, 0.555367, 0.664621, 3.71744, 0.537354, 0.71564, 3.58199, 0.476407, -0.559758, 3.80906, 0.77479, 0.00423441, 3.58474, 0.823891, -0.0142403, 3.59843, 0.258736, -0.112902, 3.31882, 0.291056, -0.14722, 3.3758
0.531075, -0.0229384, 3.79837, 0.502972, -0.331076, 3.79457, 0.473764, -0.632487, 3.77785, 0.410054, -0.742936, 3.78188, 0.637857, -0.537302, 3.74824, 0.769693, -0.292463, 3.75112, 0.791719, -0.099949, 3.66997, 0.798144, -0.0340925, 3.62342, 0.310704, -0.503291, 3.80196, 0.253603, -0.323711, 3.64902, 0.243803, -0.20219, 3.47201, 0.257732, -0.123436, 3.38784, 0.599371, -0.0296694, 3.74866, 0.54085, 0.330516, 3.74308, 0.581572, 0.593926, 3.82333, 0.580539, 0.693517, 3.70559, 0.452529, -0.0157882, 3.77542, 0.489202, 0.292083, 3.69243, 0.561335, 0.666797, 3.70805, 0.539775, 0.71739, 3.57299, 0.481301, -0.558088, 3.78439, 0.797068, 0.019313, 3.58728, 0.820567, -0.0539263, 3.61308, 0.265995, -0.0786797, 3.32308, 0.296969, -0.11029, 3.38775
0.540546, -0.0166318, 3.7793, 0.508262, -0.325962, 3.76962, 0.474123, -0.628881, 3.74606, 0.409265, -0.742106, 3.7506, 0.637516, -0.534382, 3.71056, 0.766663, -0.289164, 3.73109, 0.795348, -0.0930074, 3.66334, 0.79848, -0.0177795, 3.61876, 0.31116, -0.49125, 3.77403, 0.261507, -0.315393, 3.64629, 0.246691, -0.189338, 3.47278, 0.262223, -0.0976969, 3.39763, 0.607148, -0.0246545, 3.72648, 0.564563, 0.339421, 3.73096, 0.594399, 0.619042, 3.76354, 0.583835, 0.732938, 3.67027, 0.463626, -0.00821883, 3.75863, 0.493343, 0.299139, 3.67448, 0.566469, 0.672621, 3.7057, 0.542019, 0.723502, 3.57191, 0.482988, -0.554066, 3.75438, 0.791547, 0.0411216, 3.59843, 0.819726, -0.0213601, 3.59857, 0.270043, -0.0406882, 3.34643, 0.305061, -0.0786697, 3.38767
0.54692, -0.0132938, 3.75288, 0.515021, -0.323091, 3.74232, 0.481529, -0.626456, 3.72016, 0.414764, -0.738576, 3.72975, 0.63552, -0.531242, 3.67711, 0.767093, -0.284791, 3.69094, 0.796582, -0.0630079, 3.63298, 0.80306, -0.00455537, 3.61569, 0.316965, -0.491529, 3.765, 0.279507, -0.277265, 3.61803, 0.245628, -0.144825, 3.45119, 0.267784, -0.0703138, 3.40082, 0.611353, -0.0212399, 3.69777, 0.660705, 0.316505, 3.71498, 0.64281, 0.579853, 3.80153, 0.60532, 0.686851, 3.6987, 0.471679, -0.00509416, 3.73495, 0.520278, 0.324261, 3.68107, 0.570845, 0.682395, 3.70616, 0.538034, 0.734146, 3.57305, 0.490193, -0.551548, 3.72795, 0.794425, 0.0562635, 3.59275, 0.834405, 0.00568071, 3.59737, 0.271644, -0.0124833, 3.35174, 0.302007, -0.0642835, 3.38314
0.554782, -0.0111045, 3.72968, 0.520745, -0.320581, 3.71897, 0.485568, -0.623431, 3.69559, 0.417456, -0.736918, 3.70629, 0.644294, -0.535161, 3.65637, 0.766921, -0.284009, 3.67028, 0.797441, -0.0617423, 3.63124, 0.807392, 0.00120942, 3.61754, 0.333369, -0.488274, 3.73801, 0.300204, -0.294438, 3.64881, 0.258354, -0.152774, 3.49218, 0.263416, -0.0757247, 3.423, 0.619935, -0.0194835, 3.6701, 0.68039, 0.317229, 3.67716, 0.653814, 0.570429, 3.78437, 0.610793, 0.683279, 3.69276, 0.478749, -0.00260273, 3.71581, 0.520315, 0.329471, 3.67807, 0.570339, 0.681023, 3.70631, 0.538595, 0.733326, 3.57202, 0.494617, -0.548671, 3.70376, 0.794211, 0.0715918, 3.61251, 0.837594, 0.015188, 3.60357, 0.266735, -0.0153476, 3.37062, 0.284243, -0.0763523, 3.39136
0.5618, -0.00948701, 3.70534, 0.524634, -0.322822, 3.69665, 0.486693, -0.629164, 3.67492, 0.421355, -0.736684, 3.67878, 0.652651, -0.531911, 3.62439, 0.771227, -0.277957, 3.63363, 0.801146, -0.0580829, 3.62204, 0.810531, 0.0052116, 3.61106, 0.33718, -0.486068, 3.72137, 0.305484, -0.28722, 3.64559, 0.267458, -0.0988217, 3.47302, 0.272611, -0.0302605, 3.41422, 0.624962, -0.0192707, 3.64687, 0.689409, 0.31613, 3.63003, 0.651879, 0.622593, 3.84291, 0.608161, 0.707654, 3.71294, 0.487629, 0.000531039, 3.6907, 0.519905, 0.33372, 3.66819, 0.571151, 0.683927, 3.70865, 0.534941, 0.736477, 3.57522, 0.496401, -0.553553, 3.68273, 0.796029, 0.0781199, 3.60532, 0.841781, 0.00370925, 3.59537, 0.267054, 0.0371945, 3.37447, 0.309246, -0.0161939, 3.39125
0.568836, -0.0104896, 3.66883, 0.535761, -0.324568, 3.65199, 0.501664, -0.631749, 3.62276, 0.431034, -0.739426, 3.63345, 0.658338, -0.532708, 3.57223, 0.785739, -0.28393, 3.59339, 0.816997, -0.0593628, 3.58207, 0.825932, 0.00889447, 3.58413, 0.346276, -0.49149, 3.69008, 0.319546, -0.285613, 3.63064, 0.269763, -0.0723966, 3.48052, 0.271372, 0.00526252, 3.43958, 0.62942, -0.0207153, 3.60784, 0.69492, 0.327279, 3.55983, 0.703509, 0.64019, 3.77336, 0.697864, 0.735135, 3.74496, 0.496834, -6.56533e-05, 3.65645, 0.518902, 0.339488, 3.65396, 0.578965, 0.686405, 3.71602, 0.536599, 0.73972, 3.58491, 0.510437, -0.555945, 3.63238, 0.799817, 0.0791131, 3.59497, 0.858576, 0.0122393, 3.56943, 0.263235, 0.0790726, 3.40451, 0.290622, 0.0501086, 3.43583
0.573587, -0.010968, 3.64746, 0.540242, -0.324699, 3.62899, 0.505653, -0.631518, 3.59824, 0.433451, -0.74025, 3.61001, 0.662208, -0.536414, 3.55442, 0.789487, -0.286841, 3.57471, 0.82059, -0.0583076, 3.57042, 0.831874, 0.00161967, 3.56366, 0.350813, -0.490869, 3.67668, 0.325639, -0.279741, 3.62385, 0.268465, -0.0674532, 3.48499, 0.269732, 0.00890054, 3.44977, 0.633689, -0.0216038, 3.58773, 0.698863, 0.329562, 3.52738, 0.748997, 0.656213, 3.71791, 0.765408, 0.747446, 3.66888, 0.501951, -8.92922e-05, 3.63389, 0.520368, 0.340974, 3.6503, 0.579753, 0.687512, 3.71787, 0.536154, 0.741029, 3.58726, 0.514566, -0.555808, 3.60822, 0.811003, 0.0760323, 3.56522, 0.8601, 0.0305367, 3.54633, 0.25712, 0.0821441, 3.41817, 0.301084, 0.0255772, 3.4265
0.577988, -0.0147791, 3.63125, 0.544659, -0.326996, 3.61291, 0.510081, -0.632354, 3.58218, 0.438703, -0.746979, 3.58672, 0.66224, -0.536533, 3.55437, 0.795238, -0.287397, 3.55912, 0.833343, -0.0516094, 3.53972, 0.838235, 0.00241234, 3.53392, 0.360411, -0.502195, 3.65566, 0.330373, -0.276546, 3.62029, 0.267236, -0.0558225, 3.49456, 0.266845, 0.0182112, 3.46978, 0.639624, -0.0261926, 3.56954, 0.702728, 0.329092, 3.50263, 0.772546, 0.674667, 3.65628, 0.797132, 0.757884, 3.5872, 0.50486, -0.00313933, 3.61947, 0.522821, 0.341552, 3.64638, 0.580788, 0.687984, 3.71774, 0.542267, 0.741333, 3.58517, 0.518992, -0.557008, 3.59217, 0.833717, 0.0669063, 3.53284, 0.867309, -0.00229789, 3.51338, 0.250351, 0.081379, 3.44894, 0.300352, 0.0507986, 3.43957
0.580516, -0.0125527, 3.6152, 0.55074, -0.325823, 3.58411, 0.520942, -0.633041, 3.53694, 0.445412, -0.744879, 3.55828, 0.672775, -0.535939, 3.48831, 0.801381, -0.290285, 3.53157, 0.837528, -0.0486076, 3.52101, 0.846548, 0.00276223, 3.50685, 0.368657, -0.498023, 3.63605, 0.335815, -0.272295, 3.61063, 0.265362, -0.0494836, 3.50543, 0.263205, 0.0223299, 3.48621, 0.641451, -0.0226594, 3.55197, 0.713853, 0.354955, 3.47884, 0.807653, 0.700657, 3.57182, 0.801964, 0.782374, 3.48817, 0.50782, -0.00211381, 3.60492, 0.525636, 0.342596, 3.64017, 0.582014, 0.688513, 3.71729, 0.531414, 0.743411, 3.59062, 0.528556, -0.557163, 3.55137, 0.834572, 0.0686878, 3.50134, 0.871139, -0.00610576, 3.48205, 0.249745, 0.0902148, 3.47555, 0.28673, 0.0565928, 3.47413
